NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,BSTAR,INCLINATION,MEAN_ANOMALY,ARG_OF_PERICENTER,RA_OF_ASC_NODE,TLE_LINE1,TLE_LINE2,A_KM,HP_KM,HA_KM
25544,2021-09-11 04:21:36.262080+00:00,15.48627026,0.0003349,5.336e-05,51.6437,92.3728,22.4779,277.5011,1 25544U 98067A   21254.18166970  .00002455  00000-0  53360-4 0  9999,2 25544  51.6437 277.5011 0003349  22.4779  92.3728 15.48627026301928,6798.8785798219005,418.4646353855187,423.0185242582829
25544,2021-09-11 10:40:55.438176+00:00,15.48628317,0.0003474,5.3495e-05,51.6432,122.8152,21.5641,276.1989,1 25544U 98067A   21254.44508609  .00002462  00000-0  53495-4 0  9994,2 25544  51.6432 276.1989 0003474  21.5641 122.8152 15.48628317301967,6798.874801272255,418.37587216629345,423.09973037821874
25544,2021-09-11 13:46:15.457728+00:00,15.48629868,0.0003404,5.6399e-05,51.6436,118.9508,23.4371,275.5624,1 25544U 98067A   21254.57379002  .00002620  00000-0  56399-4 0  9993,2 25544  51.6436 275.5624 0003404  23.4371 118.9508 15.48629868301989,6798.870261751312,418.4189263142116,423.0475971884125
25544,2021-09-11 19:20:25.000224+00:00,15.48630223,0.0003482,5.2678e-05,51.6435,334.1713,22.7882,274.4155,1 25544U 98067A   21254.80584491  .00002418  00000-0  52678-4 0  9990,2 25544  51.6435 274.4155 0003482  22.7882 334.1713 15.48630223302012,6798.869222725986,418.3648564626328,423.0995889893393
25544,2021-09-11 21:09:49.070016+00:00,15.48630637,0.0003482,5.2609e-05,51.6434,37.7719,23.0221,274.0398,1 25544U 98067A   21254.88181794  .00002414  00000-0  52609-4 0  9997,2 25544  51.6434 274.0398 0003482  23.0221  37.7719 15.48630637302030,6798.868011018078,418.3636451766415,423.09837685951334
25544,2021-09-12 00:22:44.066784+00:00,15.48312643,0.0001711,-0.0088977,51.6432,53.714,34.2623,273.3961,1 25544U 98067A   21255.01578781 -.00452210  00000-0 -88977-2 0  9999,2 25544  51.6432 273.3961 0001711  34.2623  53.7140 15.48312643302051,6799.798884699709,420.4984391105372,422.82533028888065
25544,2021-09-12 01:57:53.624160+00:00,15.48262638,0.0002965,-0.0072737,51.6379,96.388,0.1606,273.0535,1 25544U 98067A   21255.08187065 -.00372918  00000-0 -72737-2 0  9990,2 25544  51.6379 273.0535 0002965   0.1606  96.3880 15.48262638302063,6799.94529487784,419.7921110979087,423.82447865777067
25544,2021-09-12 05:02:29.026752+00:00,15.4839649,0.0002526,-0.0022592,51.6451,64.4213,27.1693,272.4173,1 25544U 98067A   21255.21005818 -.00120443  00000-0 -22592-2 0  9998,2 25544  51.6451 272.4173 0002526  27.1693  64.4213 15.48396490302085,6799.553405850455,419.6988386601379,423.1339730407735
25544,2021-09-12 09:53:58.241760+00:00,15.48281334,0.0003106,-0.0032169,51.6444,121.7661,18.8428,271.414,1 25544U 98067A   21255.41247965 -.00169582  00000-0 -32169-2 0  9999,2 25544  51.6444 271.4140 0003106  18.8428 121.7661 15.48281334302116,6799.890553735602,419.6415077296115,423.86559974159263
25544,2021-09-12 12:59:10.421376+00:00,15.48273647,0.0003459,-0.0028057,51.6469,117.117,20.859,270.7787,1 25544U 98067A   21255.54109284 -.00148330  00000-0 -28057-2 0  9993,2 25544  51.6469 270.7787 0003459  20.8590 117.1170 15.48273647302130,6799.913060831611,419.4239709038693,424.12815075935214
25544,2021-09-12 14:32:05.752032+00:00,15.48287932,0.0003078,-0.002384,51.6438,117.6034,20.3126,270.4637,1 25544U 98067A   21255.60562213 -.00126503  00000-0 -23840-2 0  9998,2 25544  51.6438 270.4637 0003078  20.3126 117.6034 15.48287932302141,6799.871235317791,419.64123495156036,423.8272356840225
25544,2021-09-12 20:23:22.568064+00:00,15.48249857,0.000255,-0.0021801,51.6448,39.0853,19.4512,269.2572,1 25544U 98067A   21255.84956676 -.00115717  00000-0 -21801-2 0  9994,2 25544  51.6448 269.2572 0002550  19.4512  39.0853 15.48249857302182,6799.982717770036,420.1117221770055,423.57971336306764
25544,2021-09-13 02:48:03.348288+00:00,15.48337946,0.0005052,-0.00073225,51.6402,113.8489,354.8055,267.9416,1 25544U 98067A   21256.11670542 -.00039680  00000-0 -73225-3 0  9992,2 25544  51.6402 267.9416 0005052 354.8055 113.8489 15.48337946302220,6799.724802776249,418.15258180588717,425.0230237466121
25544,2021-09-13 05:32:57.567840+00:00,15.48374389,0.0004174,-3.148e-05,51.6426,28.0611,359.3721,267.3726,1 25544U 98067A   21256.23122185 -.00002144  00000-0 -31480-4 0  9993,2 25544  51.6426 267.3726 0004174 359.3721  28.0611 15.48374389302246,6799.618108794562,418.64294819595216,424.3192693931733
25544,2021-09-13 09:08:46.464576+00:00,15.48378,0.0003165,-1.1106e-05,51.6428,129.3198,14.0929,266.63,1 25544U 98067A   21256.38109334 -.00001045  00000-0 -11106-4 0  9992,2 25544  51.6428 266.6300 0003165  14.0929 129.3198 15.48378000302263,6799.60753711653,419.31846133103227,423.62261290202787
25544,2021-09-13 12:12:43.210080+00:00,15.48387624,0.0004346,0.00010762,51.6432,131.2493,4.6705,266.0003,1 25544U 98067A   21256.50883345  .00005361  00000-0  10762-3 0  9996,2 25544  51.6432 266.0003 0004346   4.6705 131.2493 15.48387624302285,6799.579361789839,418.48726459920545,424.39745898047295
25544,2021-09-13 15:21:49.201920+00:00,15.48436777,0.0005082,0.00095065,51.6455,154.6201,353.8101,265.3577,1 25544U 98067A   21256.64015280  .00051255  00000-0  95065-3 0  9998,2 25544  51.6455 265.3577 0005082 353.8101 154.6201 15.48436777302308,6799.435465486338,417.8429923827789,424.753938589899
25544,2021-09-13 18:37:39.352224+00:00,15.48446485,0.0005127,0.00088677,51.6456,192.473,354.5547,264.6852,1 25544U 98067A   21256.77614991  .00047776  00000-0  88677-3 0  9990,2 25544  51.6456 264.6852 0005127 354.5547 192.4730 15.48446485302325,6799.407046039661,417.7839900471563,424.7561020321655
25544,2021-09-14 01:50:42.980640+00:00,15.48380006,0.0005066,-0.00010255,51.6457,64.7917,359.6376,263.1998,1 25544U 98067A   21257.07688635 -.00005974  00000-0 -10255-3 0  9993,2 25544  51.6457 263.1998 0005066 359.6376  64.7917 15.48380006302378,6799.601664305113,418.01998610197643,424.90934250825103
25544,2021-09-14 05:06:05.501088+00:00,15.48384096,0.0004091,3.5105e-05,51.6456,94.7703,6.4482,262.527,1 25544U 98067A   21257.21256367  .00001446  00000-0  35105-4 0  9992,2 25544  51.6456 262.5270 0004091   6.4482  94.7703 15.48384096302396,6799.589690366984,418.6709782246544,424.23440250931253
25544,2021-09-14 08:19:48.071424+00:00,15.48388721,0.0003165,5.5183e-05,51.6453,114.2074,17.3736,261.8595,1 25544U 98067A   21257.34708416  .00002530  00000-0  55183-4 0  9996,2 25544  51.6453 261.8595 0003165  17.3736 114.2074 15.48388721302410,6799.576150219282,419.2870843677374,423.5912160708267
25544,2021-09-14 14:38:53.549664+00:00,15.48384157,0.0003271,-0.00068432,51.6439,150.6685,9.3375,260.5598,1 25544U 98067A   21257.61034201 -.00037169  00000-0 -68432-3 0  9998,2 25544  51.6439 260.5598 0003271   9.3375 150.6685 15.48384157302456,6799.589511782975,419.2283660536714,423.67665751227923
25544,2021-09-14 18:33:01.999584+00:00,15.48401083,0.0003349,0.0002319,51.6443,328.8791,18.0796,259.7567,1 25544U 98067A   21257.77293981  .00012084  00000-0  23190-3 0  9996,2 25544  51.6443 259.7567 0003349  18.0796 328.8791 15.48401083302474,6799.53995956509,419.12579363263103,423.68012549754803
25544,2021-09-14 20:25:48.267840+00:00,15.48412484,0.000274,0.00040846,51.6463,35.8934,27.8965,259.3751,1 25544U 98067A   21257.85125310  .00021659  00000-0  40846-3 0  9990,2 25544  51.6463 259.3751 0002740  27.8965  35.8934 15.48412484302490,6799.506582735159,419.5065179314897,423.23264753882995
25544,2021-09-15 04:13:37.155072+00:00,15.48402588,0.0002683,0.00018577,51.6463,44.0502,31.8283,257.7675,1 25544U 98067A   21258.17612448  .00009588  00000-0  18577-3 0  9992,2 25544  51.6463 257.7675 0002683  31.8283  44.0502 15.48402588302544,6799.535553601001,419.5742382119706,423.222868990033
25544,2021-09-15 05:32:48.030144+00:00,15.48395501,0.0003149,0.00010192,51.6455,357.432,25.1466,257.4961,1 25544U 98067A   21258.23111146  .00005054  00000-0  10192-3 0  9997,2 25544  51.6455 257.4961 0003149  25.1466 357.4320 15.48395501302553,6799.556301216486,419.2781209372333,423.5604814957387
25544,2021-09-15 09:10:11.521920+00:00,15.4839109,0.0003014,2.7542e-05,51.6437,123.1665,21.4856,256.7452,1 25544U 98067A   21258.38207780  .00001039  00000-0  27542-4 0  9990,2 25544  51.6437 256.7452 0003014  21.4856 123.1665 15.48391090302574,6799.569214762164,419.3828246008352,423.48160492349325
25544,2021-09-15 13:37:40.227744+00:00,15.48412132,0.00031,0.00047548,51.6428,82.9806,17.7694,255.8279,1 25544U 98067A   21258.56782671  .00025298  00000-0  47548-3 0  9997,2 25544  51.6428 255.8279 0003100  17.7694  82.9806 15.48412132302609,6799.507613221456,419.26276586135737,423.47846058155574
25544,2021-09-15 17:01:20.910720+00:00,15.48360011,0.0003258,-0.0014126,51.6416,152.5163,17.1672,255.1304,1 25544U 98067A   21258.70926980 -.00075817  00000-0 -14126-2 0  9995,2 25544  51.6416 255.1304 0003258  17.1672 152.5163 15.48360011302622,6799.660202690543,419.3078733965067,423.7385319845798
25544,2021-09-15 17:49:44.999616+00:00,15.48363749,0.0002916,-0.00097172,51.6428,340.1623,17.0077,254.9623,1 25544U 98067A   21258.74288194 -.00052450  00000-0 -97172-3 0  9998,2 25544  51.6428 254.9623 0002916  17.0077 340.1623 15.48363749302621,6799.649259034664,419.52948131073026,423.49503675859887
25544,2021-09-16 00:15:26.645184+00:00,15.48396547,0.0003369,0.00013215,51.6424,33.5426,17.6324,253.6392,1 25544U 98067A   21259.01072506  .00006688  00000-0  13215-3 0  9993,2 25544  51.6424 253.6392 0003369  17.6324  33.5426 15.48396547302671,6799.5532389791,419.12546949288844,423.70700846531145
25544,2021-09-16 05:09:12.989952+00:00,15.48395478,0.0003137,4.6608e-05,51.6428,87.8773,21.2391,252.6298,1 25544U 98067A   21259.21473368  .00002068  00000-0  46608-4 0  9997,2 25544  51.6428 252.6298 0003137  21.2391  87.8773 15.48395478302700,6799.556368550617,419.2863477178025,423.55238938343155
25544,2021-09-16 12:50:47.252832+00:00,15.48399394,0.0003002,5.0845e-05,51.6441,73.1328,23.9092,251.0454,1 25544U 98067A   21259.53526913  .00002297  00000-0  50845-4 0  9999,2 25544  51.6441 251.0454 0003002  23.9092  73.1328 15.48399394302750,6799.544904207042,419.3666808267999,423.44912758728606
25544,2021-09-16 18:40:07.999968+00:00,15.4839966,0.0003202,4.7327e-05,51.6434,346.7343,23.5127,249.846,1 25544U 98067A   21259.77787037  .00002107  00000-0  47327-4 0  9992,2 25544  51.6434 249.8460 0003202  23.5127 346.7343 15.48399660302797,6799.544125476571,419.2299114475936,423.584339505549
25544,2021-09-17 01:07:37.832160+00:00,15.48401037,0.0003201,4.7327e-05,51.6434,46.7407,24.4981,248.5156,1 25544U 98067A   21260.04696565  .00002107  00000-0  47327-4 0  9999,2 25544  51.6434 248.5156 0003201  24.4981  46.7407 15.48401037302837,6799.540094232543,419.22656144837947,423.5796270167066
25544,2021-09-17 05:30:33.360192+00:00,15.48401536,0.0003157,4.529e-05,51.6435,344.3422,25.3527,247.613,1 25544U 98067A   21260.22955278  .00001997  00000-0  45290-4 0  9991,2 25544  51.6435 247.6130 0003157  25.3527 344.3422 15.48401536302867,6799.538633383785,419.2550190372258,423.5482477303449
25544,2021-09-17 09:11:54.413952+00:00,15.48402825,0.0003182,4.7329e-05,51.6436,121.4393,25.6729,246.8533,1 25544U 98067A   21260.38326868  .00002108  00000-0  47329-4 0  9995,2 25544  51.6436 246.8533 0003182  25.6729 121.4393 15.48402825302886,6799.53485977209,419.23424777971104,423.5614717644694
25544,2021-09-17 12:04:14.077344+00:00,15.48403361,0.0003238,4.7035e-05,51.644,69.1164,25.5174,246.262,1 25544U 98067A   21260.50294071  .00002092  00000-0  47035-4 0  9995,2 25544  51.6440 246.2620 0003238  25.5174  69.1164 15.48403361302900,6799.533290606939,419.1946017274404,423.5979794864379
25544,2021-09-17 17:02:54.439584+00:00,15.48404416,0.0003238,4.7035e-05,51.644,145.2881,26.2735,245.2365,1 25544U 98067A   21260.71035231  .00002092  00000-0  47035-4 0  9999,2 25544  51.6440 245.2365 0003238  26.2735 145.2881 15.48404416302933,6799.530202047575,419.191514168152,423.5948899269988
25544,2021-09-18 05:12:01.944288+00:00,15.48404854,0.0003204,4.0436e-05,51.6435,87.261,28.6062,242.7338,1 25544U 98067A   21261.21668917  .00001736  00000-0  40436-4 0  9990,2 25544  51.6435 242.7338 0003204  28.6062  87.2610 15.48404854303012,6799.5289197841485,419.2133507182498,423.5704888500486
25544,2021-09-18 08:24:55.592352+00:00,15.48405694,0.0003232,4.1233e-05,51.6436,114.2371,28.8192,242.0716,1 25544U 98067A   21261.35064343  .00001779  00000-0  41233-4 0  9991,2 25544  51.6436 242.0716 0003232  28.8192 114.2371 15.48405694303033,6799.526460650503,419.19185369842126,423.5870676025861
25544,2021-09-18 11:31:23.293344+00:00,15.48406409,0.0003236,4.1658e-05,51.6437,116.0187,29.3104,241.4315,1 25544U 98067A   21261.48013071  .00001802  00000-0  41658-4 0  9995,2 25544  51.6437 241.4315 0003236  29.3104 116.0187 15.48406409303057,6799.524367461116,419.1870413758061,423.5876935464257
25544,2021-09-18 17:08:31.000416+00:00,15.48406777,0.0003291,3.9247e-05,51.6437,341.9762,29.2411,240.2737,1 25544U 98067A   21261.71424769  .00001672  00000-0  39247-4 0  9997,2 25544  51.6437 240.2737 0003291  29.2411 341.9762 15.48406777303093,6799.523290127905,419.1485670131242,423.6240132426874
25544,2021-09-19 01:11:09.730752+00:00,15.48407384,0.0003294,3.6548e-05,51.6434,49.5936,31.1831,238.6169,1 25544U 98067A   21262.04941818  .00001526  00000-0  36548-4 0  9992,2 25544  51.6434 238.6169 0003294  31.1831  49.5936 15.48407384303146,6799.521513114547,419.1447507281273,423.6242755009671
25544,2021-09-19 04:43:29.000352+00:00,15.48407779,0.0003289,3.6112e-05,51.6434,151.4196,31.7976,237.888,1 25544U 98067A   21262.19686343  .00001502  00000-0  36112-4 0  9998,2 25544  51.6434 237.8880 0003289  31.7976 151.4196 15.48407779303168,6799.520356739098,419.1469944937671,423.6197189844297
25544,2021-09-19 10:47:11.433696+00:00,15.48408756,0.0003274,3.5755e-05,51.6434,119.7142,32.3505,236.6399,1 25544U 98067A   21262.44943789  .00001483  00000-0  35755-4 0  9996,2 25544  51.6434 236.6399 0003274  32.3505 119.7142 15.48408756303208,6799.51749654168,419.1543345133123,423.60665857004824
25544,2021-09-19 16:16:44.000256+00:00,15.48408823,0.0003306,3.2602e-05,51.6435,316.679,31.8917,235.5089,1 25544U 98067A   21262.67828704  .00001313  00000-0  32602-4 0  9990,2 25544  51.6435 235.5089 0003306  31.8917 316.6790 15.48408823303235,6799.5173003972395,419.1323799777292,423.6282208167513
25544,2021-09-19 21:09:19.857312+00:00,15.48407896,0.0003373,1.9859e-05,51.6431,8.4261,33.539,234.5078,1 25544U 98067A   21262.88147983  .00000625  00000-0  19859-4 0  9990,2 25544  51.6431 234.5078 0003373  33.5390   8.4261 15.48407896303278,6799.520014217857,419.0895361170624,423.6764923186529
25544,2021-09-20 00:23:47.654592+00:00,15.4840884,0.0003384,2.3746e-05,51.6431,41.6898,33.5447,233.8404,1 25544U 98067A   21263.01652378  .00000835  00000-0  23746-4 0  9998,2 25544  51.6431 233.8404 0003384  33.5447  41.6898 15.48408840303295,6799.517250629249,419.0792939916364,423.68120726686266
25544,2021-09-20 06:52:50.805696+00:00,15.48413394,0.0003357,6.6459e-05,51.6436,110.2065,32.0581,232.5048,1 25544U 98067A   21263.28669914  .00003142  00000-0  66459-4 0  9993,2 25544  51.6436 232.5048 0003357  32.0581 110.2065 15.48413394303337,6799.503918695689,419.0843252301829,423.64951216119516
25544,2021-09-20 12:55:56.180352+00:00,15.48413029,0.0003397,3.5734e-05,51.6435,75.0231,33.7,231.2587,1 25544U 98067A   21263.53884468  .00001482  00000-0  35734-4 0  9991,2 25544  51.6435 231.2587 0003397  33.7000  75.0231 15.48413029303370,6799.50498723868,419.05819539451477,423.6777790828455
25544,2021-09-20 16:18:33.791328+00:00,15.4841224,0.0003352,3.1466e-05,51.6433,138.4581,35.1571,230.5598,1 25544U 98067A   21263.67955777  .00001252  00000-0  31466-4 0  9991,2 25544  51.6433 230.5598 0003352  35.1571 138.4581 15.48412240303390,6799.507297049483,419.0911022035125,423.64949189545496
25544,2021-09-21 01:14:03.737760+00:00,15.48413656,0.0003338,3.2165e-05,51.6432,51.3433,36.5745,228.7214,1 25544U 98067A   21264.05143215  .00001290  00000-0  32165-4 0  9999,2 25544  51.6432 228.7214 0003338  36.5745  51.3433 15.48413656303453,6799.503151687008,419.09647753497484,423.635825839041
25544,2021-09-21 06:06:23.762880+00:00,15.48415656,0.0003371,3.6688e-05,51.643,103.5284,36.7752,227.7181,1 25544U 98067A   21264.25444170  .00001534  00000-0  36688-4 0  9990,2 25544  51.6430 227.7181 0003371  36.7752 103.5284 15.48415656303489,6799.497296666025,419.0681861273197,423.6524072047323
25544,2021-09-21 09:14:49.206336+00:00,15.48417137,0.0003434,3.9814e-05,51.6436,112.647,37.5378,227.0723,1 25544U 98067A   21264.38529174  .00001703  00000-0  39814-4 0  9994,2 25544  51.6436 227.0723 0003434  37.5378 112.6470 15.48417137303500,6799.49296103111,419.02101514829246,423.6909069139283
25544,2021-09-21 15:32:06.535968+00:00,15.48418266,0.0003434,3.9814e-05,51.6436,133.1519,38.4984,225.777,1 25544U 98067A   21264.64729787  .00001703  00000-0  39814-4 0  9995,2 25544  51.6436 225.7770 0003434  38.4984 133.1519 15.48418266303540,6799.489655882602,419.01771113477207,423.6876006304328
25544,2021-09-22 10:00:37.496160+00:00,15.4842257,0.0003477,4.3161e-05,51.6442,104.9818,40.6225,221.9729,1 25544U 98067A   21265.41710065  .00001884  00000-0  43161-4 0  9990,2 25544  51.6442 221.9729 0003477  40.6225 104.9818 15.48422570303663,6799.477055955595,418.9758777832394,423.70423412795117
25544,2021-09-23 04:31:34.976064+00:00,15.4842521,0.0003489,4.1438e-05,51.6436,84.8203,44.2007,218.1601,1 25544U 98067A   21266.18859926  .00001791  00000-0  41438-4 0  9997,2 25544  51.6436 218.1601 0003489  44.2007  84.8203 15.48425210303785,6799.469327404714,418.95999255638253,423.7046622530461
25544,2021-09-23 06:09:12.314592+00:00,15.4842549,0.0003489,4.1364e-05,51.6435,102.6278,44.5447,217.825,1 25544U 98067A   21266.25639253  .00001787  00000-0  41364-4 0  9997,2 25544  51.6435 217.8250 0003489  44.5447 102.6278 15.48425490303793,6799.4685077112135,418.95917314887356,423.703842273555
25544,2021-09-23 07:44:41.325792+00:00,15.48425701,0.0003478,4.087e-05,51.6435,111.9902,45.049,217.4974,1 25544U 98067A   21266.32270053  .00001760  00000-0  40870-4 0  9996,2 25544  51.6435 217.4974 0003478  45.0490 111.9902 15.48425701303808,6799.467890013772,418.9660350816257,423.6957449459187
25544,2021-09-23 13:58:14.546784+00:00,15.48426354,0.0003452,3.8824e-05,51.6436,118.4595,45.5832,216.2151,1 25544U 98067A   21266.58211281  .00001650  00000-0  38824-4 0  9996,2 25544  51.6436 216.2151 0003452  45.5832 118.4595 15.48426354303849,6799.46597837282,418.9818027170859,423.67615402855427
25544,2021-09-24 03:59:58.000128+00:00,15.48429718,0.0003438,4.1622e-05,51.6435,137.2272,47.342,213.3257,1 25544U 98067A   21267.16664352  .00001801  00000-0  41622-4 0  9990,2 25544  51.6435 213.3257 0003438  47.3420 137.2272 15.48429718303938,6799.45613036936,418.98147735173916,423.65678338698126
25544,2021-09-24 05:10:34.746816+00:00,15.48430119,0.000346,4.2318e-05,51.6435,50.6925,47.4035,213.0833,1 25544U 98067A   21267.21567994  .00001839  00000-0  42318-4 0  9994,2 25544  51.6435 213.0833 0003460  47.4035  50.6925 15.48430119303944,6799.454956456939,418.96534504200554,423.67056787187266
25544,2021-09-24 08:26:44.642976+00:00,15.48431044,0.0003496,4.3016e-05,51.6437,89.7226,48.245,212.4102,1 25544U 98067A   21267.35190559  .00001877  00000-0  43016-4 0  9996,2 25544  51.6437 212.4102 0003496  48.2450  89.7226 15.48431044303964,6799.452248556153,418.9381600500583,423.69233706224895
25544,2021-09-24 14:47:39.611616+00:00,15.48432276,0.0003496,4.3016e-05,51.6437,124.283,49.2143,211.1024,1 25544U 98067A   21267.61643069  .00001877  00000-0  43016-4 0  9994,2 25544  51.6437 211.1024 0003496  49.2143 124.2830 15.48432276304003,6799.448641929239,418.93455468402135,423.6887291744579
25544,2021-09-24 22:05:27.737952+00:00,15.48805981,0.0004248,-0.0012115,51.638,53.2678,16.5645,209.5982,1 25544U 98067A   21267.92045993 -.00066198  00000-0 -12115-2 0  9993,2 25544  51.6380 209.5982 0004248  16.5645  53.2678 15.48805981304057,6798.354857348968,417.3299162055664,423.10579849237
25544,2021-09-25 04:36:35.764704+00:00,15.48853866,0.0004051,0.00043499,51.6433,124.8687,20.4858,208.2584,1 25544U 98067A   21268.19208061  .00023467  00000-0  43499-3 0  9990,2 25544  51.6433 208.2584 0004051  20.4858 124.8687 15.48853866304096,6798.214736146259,417.3237793566468,422.8316929358725
25544,2021-09-25 07:43:27.278400+00:00,15.48861822,0.000394,0.00046357,51.6438,127.5844,21.7921,207.6181,1 25544U 98067A   21268.32184350  .00025051  00000-0  46357-3 0  9996,2 25544  51.6438 207.6181 0003940  21.7921 127.5844 15.48861822304117,6798.1914559792895,417.37596854563344,422.73294341294604
25544,2021-09-25 13:11:18.999744+00:00,15.48869606,0.000428,0.00046666,51.6438,314.1772,25.5661,206.4913,1 25544U 98067A   21268.54952546  .00025229  00000-0  46666-3 0  9990,2 25544  51.6438 206.4913 0004280  25.5661 314.1772 15.48869606304143,6798.1686792969,417.1220631021615,422.94129549164063
25544,2021-09-25 14:51:04.000320+00:00,15.48844439,0.0004044,9.0971e-06,51.6439,340.116,26.1067,206.1502,1 25544U 98067A   21268.61879630  .00000049  00000-0  90971-5 0  9993,2 25544  51.6439 206.1502 0004044  26.1067 340.1160 15.48844439304169,6798.242320885649,417.35611169108324,422.85453008021614
25544,2021-09-25 21:18:00.808704+00:00,15.48839908,0.0003973,-8.221e-05,51.6436,41.009,24.5017,204.8214,1 25544U 98067A   21268.88750936 -.00004951  00000-0 -82210-4 0  9993,2 25544  51.6436 204.8214 0003973  24.5017  41.0090 15.48839908304207,6798.2555793340225,417.41763239235297,422.8195262756917
25544,2021-09-26 05:07:17.259744+00:00,15.48861169,0.000386,0.0,51.6419,56.1483,27.6676,203.2055,1 25544U 98067A   21269.21339421 -.00000450  00000-0  00000+0 0  9994,2 25544  51.6419 203.2055 0003860  27.6676  56.1483 15.48861169304256,6798.19336672455,417.43226408499504,422.6804693641061
25544,2021-09-26 08:29:16.567008+00:00,15.48877269,0.0003984,0.00049376,51.6431,121.5996,24.8666,202.515,1 25544U 98067A   21269.35366397  .00026732  00000-0  49376-3 0  9994,2 25544  51.6431 202.5150 0003984  24.8666 121.5996 15.48877269304279,6798.146256857719,417.30087538898715,422.71763832645047
25544,2021-09-26 13:14:23.811072+00:00,15.48840828,0.0004063,-0.00046717,51.6425,144.0547,27.1506,201.5366,1 25544U 98067A   21269.55166448 -.00025964  00000-0 -46717-3 0  9995,2 25544  51.6425 201.5366 0004063  27.1506 144.0547 15.48840828304305,6798.252887258056,417.3537571099632,422.8780174061494
25544,2021-09-26 20:30:07.925760+00:00,15.48835892,0.0004149,-0.00034357,51.642,33.4673,26.0676,200.0409,1 25544U 98067A   21269.85425840 -.00019227  00000-0 -34357-3 0  9994,2 25544  51.6420 200.0409 0004149  26.0676  33.4673 15.48835892304354,6798.267330862057,417.30972974648284,422.9509319776316
25544,2021-09-27 04:37:09.704352+00:00,15.48855795,0.0003795,2.3466e-05,51.6438,113.5392,33.1005,198.3669,1 25544U 98067A   21270.19247343  .00000837  00000-0  23466-4 0  9998,2 25544  51.6438 198.3669 0003795  33.1005 113.5392 15.48855795304409,6798.209091653083,417.4921713028016,422.6520120033656
25544,2021-09-27 07:42:02.583072+00:00,15.48858552,0.0003955,3.58e-05,51.6444,109.6648,33.3388,197.7309,1 25544U 98067A   21270.32086323  .00001513  00000-0  35800-4 0  9999,2 25544  51.6444 197.7309 0003955  33.3388 109.6648 15.48858552304420,6798.201024349583,417.37533584445373,422.75271285471354
25544,2021-09-27 12:26:54.649248+00:00,15.4885787,0.0003978,-0.00014271,51.6449,136.0606,30.723,196.7554,1 25544U 98067A   21270.51868807 -.00008266  00000-0 -14271-3 0  9997,2 25544  51.6449 196.7554 0003978  30.7230 136.0606 15.48857870304451,6798.203019958886,417.361694797547,422.770345120226
25544,2021-09-27 21:20:47.740416+00:00,15.48859404,0.0003977,-7.7589e-05,51.6449,46.3303,29.1045,194.9225,1 25544U 98067A   21270.88944144 -.00004701  00000-0 -77589-4 0  9998,2 25544  51.6449 194.9225 0003977  29.1045  46.3303 15.48859404304510,6798.198531303071,417.35788774717275,422.76517485896966
25544,2021-09-28 05:27:49.425696+00:00,15.48894278,0.0003631,0.00076141,51.6453,129.958,32.5953,193.25,1 25544U 98067A   21271.22765539  .00041569  00000-0  76141-3 0  9999,2 25544  51.6453 193.2500 0003631  32.5953 129.9580 15.48894278304564,6798.096488071924,417.491099237106,422.4278769067423
25544,2021-09-28 06:54:26.423712+00:00,15.48896784,0.000362,0.00069188,51.6451,105.0724,33.1017,192.9523,1 25544U 98067A   21271.28780583  .00037716  00000-0  69188-3 0  9993,2 25544  51.6451 192.9523 0003620  33.1017 105.0724 15.48896784304579,6798.089155526347,417.4912472520473,422.41306380064725
25544,2021-09-28 13:15:16.001856+00:00,15.48870672,0.0003714,-5.1455e-05,51.6461,138.4227,35.3416,191.6441,1 25544U 98067A   21271.55226854 -.00003271  00000-0 -51455-4 0  9999,2 25544  51.6461 191.6441 0003714  35.3416 138.4227 15.48870672304617,6798.16556010011,417.5037214110889,422.5533987891313
25544,2021-09-28 20:34:30.078912+00:00,15.48862338,0.0003669,-9.4619e-05,51.646,33.975,41.6945,190.1351,1 25544U 98067A   21271.85729258 -.00005634  00000-0 -94619-4 0  9992,2 25544  51.6460 190.1351 0003669  41.6945  33.9750 15.48862338304661,6798.189946111089,417.5586902198611,422.54720200231714
25544,2021-09-29 06:07:14.577312+00:00,15.4885919,0.0003845,-8.2435e-05,51.6459,93.1175,41.7574,188.1665,1 25544U 98067A   21272.25502983 -.00004967  00000-0 -82435-4 0  9992,2 25544  51.6459 188.1665 0003845  41.7574  93.1175 15.48859190304727,6798.199157490595,417.4482499145406,422.67606506665015
25544,2021-09-29 11:41:30.000192+00:00,15.48863107,0.0004231,-7.277e-05,51.6449,312.9467,37.0778,187.018,1 25544U 98067A   21272.48715278 -.00004439  00000-0 -72770-4 0  9995,2 25544  51.6449 187.0180 0004231  37.0778 312.9467 15.48863107304752,6798.18769594085,417.17438272669733,422.92700915500245
25544,2021-09-29 13:18:01.999584+00:00,15.48864139,0.0004132,3.3019e-05,51.6458,323.794,40.268,186.687,1 25544U 98067A   21272.55418981  .00001361  00000-0  33019-4 0  9996,2 25544  51.6458 186.6870 0004132  40.2680 323.7940 15.48864139304775,6798.184676209463,417.23866630125303,422.8566861176723
