NORAD_CAT_ID,DATE,MEAN_MOTION,ECCENTRICITY,BSTAR,A_KM,HP_KM,HA_KM
25544,2022-07-15,15.49958191,0.0004941,0.00012517,6794.985259675425,413.49085745861976,420.20566189223155
25544,2022-07-16,15.49977929,0.0004852,0.00012083,6794.927572959935,413.49367410153536,420.08747181833496
25544,2022-07-17,15.49994782,0.0004873,0.00013224,6794.87831897825,413.43017477341255,420.05246318308855
25544,2022-07-18,15.50019202,0.0005007,0.00015465,6794.8069515336665,413.26779169303336,420.0721113742993
25544,2022-07-19,15.50026923,0.0004975,0.00015782,6794.784387302793,413.2669820701103,420.0277925354767
25544,2022-07-20,15.50052031,0.0005059,0.0001506,6794.711011741386,413.13656744054697,420.0114560422262
25544,2022-07-21,15.50079132,0.0005724,0.00018066,6794.631814064349,412.60556681397884,420.3840613147195
25544,2022-07-22,15.50067047,0.0005168,6.1583e-05,6794.667129964151,413.0186459913857,420.0416139369172
25544,2022-07-24,15.50112312,0.0005095,0.00016193,6794.534854772593,412.9360392640856,419.85967028109917
25544,2022-07-25,15.50119468,0.0004913,-4.4658e-05,6794.513943812788,413.0387991121934,419.7150885133833
25544,2022-07-26,15.50139996,0.0005078,0.00013601,6794.453958654267,412.86673493406306,419.7671823744722
25544,2022-07-27,15.50146887,0.0005262,0.00013454,6794.4338226627215,412.72159158523664,419.87205374020596
25544,2022-07-28,15.5015745,0.0005081,0.00010329,6794.402957115923,412.8137209734123,419.71819325843353
25544,2022-07-29,15.50166841,0.0005104,9.652e-05,6794.375516498605,412.7706672349841,419.7063657622266
25544,2022-07-30,15.50177694,0.0005216,9.4918e-05,6794.34380424445,412.662874516157,419.75073397274355
25544,2022-07-31,15.50187063,0.0005206,8.8518e-05,6794.316428506928,412.64230737424714,419.7165496396092
25544,2022-08-01,15.50199166,0.0005234,9.0672e-05,6794.281064569812,412.5879378606169,419.7001912790083
25544,2022-08-02,15.50210801,0.0005304,9.735e-05,6794.247068522726,412.5063998775822,419.71373716787093
25544,2022-08-03,15.50222468,0.0005337,9.9745e-05,6794.212979402568,412.44990793546094,419.702050869676
25544,2022-08-04,15.5023203,0.0005287,9.3604e-05,6794.18504107676,412.4559554455427,419.6401267079782
25544,2022-08-05,15.50242177,0.0005284,9.0406e-05,6794.155393807517,412.4283620974293,419.6084255176056
25544,2022-08-06,15.50252363,0.0005347,9.1904e-05,6794.125632914268,412.35581393834855,419.6214518901879
25544,2022-08-07,15.50262094,0.0005285,8.8659e-05,6794.09720171933,412.3695213482215,419.5508820904388
25544,2022-08-08,15.50274159,0.0005189,9.2811e-05,6794.061951657876,412.39951291116176,419.4503904045923
25544,2022-08-09,15.50292585,0.0005152,0.00011289,6794.008117676377,412.37084469415004,419.37139065860356
25544,2022-08-10,15.50146644,0.0005559,0.0014124,6794.434532723447,412.520506566706,420.0745588801874
25544,2022-08-11,15.50139625,0.0005755,9.6458e-05,6794.455042746857,412.40783386975636,420.2282516239584
25544,2022-08-12,15.50155037,0.0005702,0.00012117,6794.410007976295,412.39883538974755,420.14718056284346
25544,2022-08-13,15.50167216,0.0005597,0.0001116,6794.374420749753,412.43460938645967,420.04023211304684
25544,2022-08-14,15.50178717,0.0005584,0.00010642,6794.340815077503,412.40985516636465,419.99777498864296
25544,2022-08-15,15.501905,0.0005562,0.00010346,6794.306385838325,412.39039262652204,419.9483790501272
25544,2022-08-16,15.50203667,0.0005525,0.00010612,6794.267913147831,412.377080125817,419.88474616984513
25544,2022-08-17,15.50215749,0.000548,0.00010468,6794.232611200727,412.37237172978894,419.81885067166513
25544,2022-08-18,15.50223534,0.0005501,9.3709e-05,6794.20986474127,412.33536989467666,419.8103595878656
25544,2022-08-19,15.50235931,0.0005524,9.8131e-05,6794.173643187174,412.2835416666776,419.78974470767025
25544,2022-08-20,15.50259227,0.0004984,0.00011004,6794.105578241283,412.58239602108824,419.3547604614778
25544,2022-08-21,15.50278545,0.000528,0.0001503,6794.049137285531,412.32487934104483,419.4993952300192
25544,2022-08-22,15.50292626,0.000506,0.00013275,6794.007997890676,412.4332298437439,419.30876593760786
25544,2022-08-23,15.50299125,0.000506,0.00011265,6793.989010462974,412.4142520236801,419.2897689022675
25544,2022-08-24,15.50310369,0.0005037,0.00010422,6793.956160393594,412.39704467560387,419.24127611158474
25544,2022-08-25,15.49935483,0.0003161,0.00071686,6795.051628093206,414.76671227356564,419.0625439128471
25544,2022-08-26,15.49921111,0.0003492,9.2206e-05,6795.093633814393,414.58378711746445,419.3294805113219
25544,2022-08-27,15.49934888,0.0003464,0.00010859,6795.053367114844,414.5625606284757,419.2701736012132
25544,2022-08-28,15.49955258,0.0003338,0.00012714,6794.993831830601,414.58866288953595,419.12500077166624
25544,2022-08-29,15.49967494,0.0003211,0.00012897,6794.958070369261,414.6392093328659,419.00293140565736
25544,2022-08-30,15.49980389,0.0003207,0.00012518,6794.920383395313,414.60425242835936,418.96251436226885
25544,2022-08-31,15.4999546,0.0003089,0.00011815,6794.876337498107,414.64040019745426,418.8382747987607
25544,2022-09-01,15.50005474,0.000304,0.00011609,6794.847071379996,414.6444378702972,418.7757048896965
25544,2022-09-02,15.50015325,0.000305,0.00010723,6794.818281940165,414.60886236417355,418.7537015161579
25544,2022-09-03,15.50015618,0.0002851,5.9194e-05,6794.8174256555385,414.74322320748433,418.6176281035923
25544,2022-09-04,15.50031998,0.0002907,8.6964e-05,6794.769555974739,414.657316464818,418.60779548466144
25544,2022-09-05,15.50050384,0.0002899,0.00011026,6794.715824869686,414.60903675205645,418.5486129873161
25544,2022-09-06,15.50072628,0.0002629,0.00013981,6794.650820595019,414.7275068942845,418.3001342957541
25544,2022-09-07,15.50088805,0.0002653,0.00014086,6794.603547063696,414.6639387426603,418.2691553847317
25544,2022-09-08,15.5010399,0.0002636,0.00013803,6794.559173170512,414.6311273724641,418.2132189685599
25544,2022-09-09,15.50118299,0.000253,0.00013799,6794.517359804032,414.66134691200205,418.09937269606326
25544,2022-09-10,15.50135259,0.0002484,0.00013876,6794.467800591317,414.6430547896507,418.0185463929847
25544,2022-09-11,15.50155841,0.0002299,0.00017072,6794.407658661483,414.7086243407566,417.83269298220875
25544,2022-09-12,15.50172339,0.0002291,0.00015133,6794.359451403677,414.66586365336025,417.77903915399384
25544,2022-09-13,15.50201492,0.0002183,0.00019896,6794.274268248262,414.65407817550386,417.62045832102103
25544,2022-09-14,15.50210114,0.00023,0.00016173,6794.249075840895,414.5493985534522,417.6747531283381
25544,2022-09-15,15.50229748,0.0002246,0.00016253,6794.191708615977,414.52873315822217,417.5806840737323
25544,2022-09-16,15.50121119,0.0002526,0.00019579,6794.509119353429,414.65582634988004,418.08841235697855
25544,2022-09-17,15.50137458,0.0002461,0.00017026,6794.461374908164,414.65225796379855,417.9964918525293
25544,2022-09-18,15.5015251,0.0002485,0.00014796,6794.41739196779,414.59197924588625,417.9688046896945
25544,2022-09-19,15.50170112,0.0002516,0.00015338,6794.365958661497,414.51949618629806,417.938421136696
25544,2022-09-20,15.50188589,0.0002446,0.00015495,6794.311969639301,414.51308093152784,417.8368583470756
25544,2022-09-21,15.50206131,0.0002391,0.00015615,6794.260713640515,414.4992059038832,417.74822137714636
25544,2022-09-22,15.50221925,0.0002405,0.00015244,6794.2145659528,414.4435573496885,417.7115745559122
25544,2022-09-23,15.50238875,0.0002412,0.0001487,6794.165041479029,414.3892888710243,417.66679408703476
25544,2022-09-24,15.50259419,0.0002297,0.00015693,6794.105017273538,414.40741135107055,417.52862319600536
25544,2022-09-25,15.50281995,0.0002361,0.00017066,6794.039057623339,414.2979850018355,417.5061302448439
25544,2022-09-26,15.50307717,0.0002433,0.00018249,6793.963908346425,414.1739369275256,417.4798797653257
25544,2022-09-27,15.50331817,0.0002438,0.00019197,6793.893499782869,414.10014854762267,417.41285101811627
25544,2022-09-28,15.50371765,0.00027,0.00026407,6793.776795033211,413.80547529855266,417.47411476786965
25544,2022-09-29,15.50397732,0.0002686,0.00024694,6793.700937296474,413.73914922471704,417.3887253682324
25544,2022-09-30,15.50432416,0.0002611,0.00026205,6793.599617776654,413.6888089164522,417.23642663685496
25544,2022-10-01,15.49594169,0.0003213,-0.0011607,6796.0493779843255,415.7288073191794,420.0959486494721
25544,2022-10-02,15.49668485,0.000293,0.00022374,6795.832101731462,415.7039229256552,419.68628053727025
25544,2022-10-03,15.49697831,0.0003031,0.00024728,6795.746308181135,415.54951747512496,419.6690988871451
25544,2022-10-04,15.49706243,0.0003354,-0.00012886,6795.721716049596,415.30543098603266,419.86400111315925
25544,2022-10-05,15.49768145,0.0003152,0.0017691,6795.540754973786,415.2618005278182,419.5457094197536
25544,2022-10-06,15.49807313,0.0003311,0.0015703,6795.426259509648,415.0392938751247,419.5392251441717
25544,2022-10-07,15.49810689,0.0002969,0.0002476,6795.416391049565,415.26183192306235,419.2969501760681
25544,2022-10-08,15.4984848,0.0002987,0.00027833,6795.3059257889045,415.13916790887197,419.19868366893843
25544,2022-10-09,15.49883113,0.0003081,0.00028801,6795.2046954855205,414.97409291884105,419.16129805220044
25544,2022-10-10,15.49917691,0.0003105,0.00029444,6795.103629705062,414.85675002803964,419.07650938208644
25544,2022-10-11,15.49952865,0.0003228,0.00029189,6795.00082577062,414.6703995040625,419.05725203717884
25544,2022-10-12,15.49989685,0.00033,0.00030267,6794.893215196009,414.51390043499396,418.9985299570235
25544,2022-10-13,15.50016527,0.0003461,0.00026019,6794.81476912918,414.32608373758467,419.0294545207753
25544,2022-10-14,15.50045758,0.0003359,0.00025318,6794.729343756514,414.30999416994655,418.8746933430821
25544,2022-10-15,15.50068412,0.0003375,0.00027937,6794.66314101247,414.2329422023786,418.81933982256305
25544,2022-10-16,15.50117541,0.0003338,0.00028838,6794.519574794659,414.11456416059264,418.6505854287252
25544,2022-10-17,15.49601904,0.0004637,0.0083537,6796.026762504596,414.73844489482326,421.04108011437074
25544,2022-10-18,15.49566812,0.0005123,0.00030293,6796.129365489798,414.51070841585806,421.4740225637388
25544,2022-10-19,15.49577743,0.0005185,0.00015426,6796.097404706602,414.436628202262,421.48418121094346
25544,2022-10-20,15.49610361,0.0005279,0.00021906,6796.002036267148,414.2774267922023,421.4526457420934
25544,2022-10-21,15.49626113,0.0005211,0.00019785,6795.955981800831,414.277609138715,421.3603544629477
25544,2022-10-22,15.49643995,0.0005306,0.00018213,6795.903700752632,414.1607942490127,421.3726072562522
25544,2022-10-23,15.49663194,0.0005247,0.00017934,6795.847570351709,414.1447891315456,421.2763515718725
25544,2022-10-24,15.49697713,0.0005681,0.00022044,6795.7466531508,413.7489894771452,421.47031682445504
25544,2022-10-25,15.49458804,0.0005696,0.0012038,6796.4451866487625,414.43693147044814,422.1794418270774
25544,2022-10-26,15.49443712,0.000592,0.00018862,6796.489319384251,414.328797707175,422.37584106132635
25544,2022-10-27,15.49468146,0.0005932,0.00020888,6796.417868692425,414.24923361271703,422.3125037721338
25544,2022-10-28,15.49501026,0.0005978,0.00022578,6796.321722898351,414.12188177240296,422.2475640243001
25544,2022-10-29,15.49526609,0.0006083,0.00024143,6796.2469169216665,413.97575992210295,422.24407392122976
25544,2022-10-30,15.49563421,0.000615,0.00027476,6796.139280396995,413.82265473955067,422.1819060544394
25544,2022-10-31,15.49618078,0.0006354,0.00031779,6795.97947380827,413.5243084506128,422.16063916592793
25544,2022-11-01,15.49656537,0.0006408,0.00033744,6795.867032696559,413.37524110200775,422.08482429111154
25544,2022-11-02,15.49682983,0.0006479,0.00032571,6795.789716233474,413.24972407632595,422.0557083906215
25544,2022-11-03,15.49715636,0.0006369,0.00030321,6795.694256268339,413.2290785965215,421.88543394015596
25544,2022-11-04,15.49753126,0.0006351,0.00030304,6795.584659627602,413.1317838102732,421.76353544493213
25544,2022-11-05,15.49793543,0.0006486,0.00031717,6795.466511271547,412.92197169233623,421.73705085075835
25544,2022-11-06,15.49816683,0.0006494,0.00031024,6795.398869944198,412.84893791805644,421.6748019703391
25544,2022-11-07,15.4984199,0.000658,0.00025346,6795.324896111885,412.71657233024325,421.65921989352773
25544,2022-11-08,15.49865468,0.0006459,0.00023431,6795.256270353068,412.7302143280476,421.5083263780907
25544,2022-11-09,15.49897135,0.0006703,0.00025198,6795.163711043495,412.47191280798233,421.58150927900715
25544,2022-11-10,15.49931487,0.0006786,0.00026636,6795.063307325426,412.3151773650752,421.53743728577774
25544,2022-11-11,15.49952733,0.000686,0.00024502,6795.0012115630725,412.20284073194034,421.52558239420523
25544,2022-11-12,15.49968453,0.0006905,0.00021224,6794.9552675743835,412.12635096212307,421.5101841866435
25544,2022-11-13,15.4998687,0.0006974,0.00019247,6794.901442198435,412.02567793264643,421.5032064642237
25544,2022-11-14,15.50009637,0.0006943,0.00019244,6794.834905020793,411.9802511462367,421.4155588953481
25544,2022-11-15,15.50029035,0.0006899,0.00018817,6794.778215122547,411.9534976319346,421.32893261316076
25544,2022-11-16,15.50048742,0.0006923,0.00018065,6794.720623394666,411.8796383070903,421.28760848224374
25544,2022-11-17,15.5006699,0.0006994,0.00017572,6794.667296535886,411.77810622868856,421.28248684308346
25544,2022-11-18,15.50073742,0.0006959,0.00023039,6794.647565161974,411.7821699213782,421.2389604025702
25544,2022-11-19,15.5009169,0.0006939,0.00019622,6794.595116406576,411.74334685530175,421.17288595785067
25544,2022-11-20,15.50110893,0.0007376,0.00018391,6794.539001333346,411.3903493659627,421.4136533007295
25544,2022-11-21,15.50128805,0.0007038,0.00017436,6794.486659869168,411.56770015795155,421.1316195803838
25544,2022-11-22,15.50149659,0.0007017,0.00017404,6794.425722723871,411.52107419423646,421.05637125350677
25544,2022-11-23,15.50170803,0.0007058,0.00017866,6794.363939569056,411.43147750050866,421.02240163760416
25544,2022-11-24,15.50193191,0.0007106,0.0001864,6794.298522954361,411.33349442394956,420.98955148477216
25544,2022-11-25,15.5022371,0.000715,0.00026878,6794.209350501099,411.21449081549054,420.9302101867079
25544,2022-11-26,15.50246738,0.0007119,0.00021297,6794.142067688869,411.16831795088183,420.84181742685723
25544,2022-11-27,15.50283461,0.0007071,0.00024462,6794.0347745086365,411.09371251958237,420.70183649769206
25544,2022-11-28,15.5031913,0.0007182,0.00026351,6793.930564843692,410.91416391202165,420.6729657753622
25544,2022-11-29,15.50343931,0.0007142,0.00026211,6793.858109212906,410.8689357513067,420.5732826745061
25544,2022-11-30,15.49661159,0.0004839,0.0015956,6795.853519844472,414.4280063262204,421.00503336272595
25544,2022-12-01,15.49651756,0.0003696,-9.8535e-05,6795.881010470794,415.23225284932414,420.2557680922637
25544,2022-12-02,15.49697482,0.0004534,0.00023073,6795.7473284729,414.52913663417075,420.6915203116305
25544,2022-12-03,15.49720087,0.000449,0.00019922,6795.681244176727,414.49298329809153,420.5955050553621
25544,2022-12-04,15.49742642,0.0004427,0.00020006,6795.61530765363,414.46988875693205,420.48672655032897
25544,2022-12-05,15.49760435,0.0004394,0.00018177,6795.563293328572,414.44032281748423,420.41226383966205
25544,2022-12-06,15.49775358,0.0004371,0.00015822,6795.519669649717,414.4123480021135,420.35299129732175
25544,2022-12-07,15.49797204,0.0004403,0.00017013,6795.455809564843,414.32677037189205,420.3108487577938
25544,2022-12-08,15.49819237,0.0004306,0.00017594,6795.391404362377,414.3283088236594,420.1804999010965
25544,2022-12-09,15.49846833,0.0004103,0.00019813,6795.310739970814,414.38562397420446,419.9618559674245
25544,2022-12-10,15.49871703,0.0004199,0.00020901,6795.238045854799,414.24772539934474,419.95436631025314
25544,2022-12-11,15.49891824,0.0003991,0.00019288,6795.179234317786,414.3302782853698,419.7541903502033
25544,2022-12-12,15.49908816,0.0004087,0.00017991,6795.129569505107,414.21540005004954,419.7697389601635
25544,2022-12-13,15.49929663,0.0004336,0.00017964,6795.068638403059,413.98529664144735,419.8779801646706
25544,2022-12-14,15.49948609,0.0004039,0.00017325,6795.013264682084,414.1317588244792,419.62077053968915
25544,2022-12-15,15.49972347,0.0003974,0.00021473,6794.943886912468,414.1065762118096,419.50719761312666
25544,2022-12-16,15.49996899,0.0003678,0.00021882,6794.872131972032,414.23597800189236,419.2342859421715
25544,2022-12-17,15.50017524,0.0003657,0.00020588,6794.811855428335,414.18999273280497,419.1597181238649
25544,2022-12-18,15.50039616,0.0003624,0.00020417,6794.747293061224,414.14787664221876,419.0727094802296
25544,2022-12-19,15.50064531,0.0003556,0.00020698,6794.674482508742,414.12129626276146,418.95366875472246
25544,2022-12-20,15.50103917,0.0003524,0.00026263,6794.559386490753,414.02798376295414,418.816789218552
25544,2022-12-21,15.49520708,0.0005793,0.00031994,6796.264171559351,414.19009572476716,422.06424739393606
25544,2022-12-22,15.49539324,0.0005894,-0.0001512,6796.209738388928,414.0670523691215,422.07842440873446
25544,2022-12-23,15.49557553,0.000573,0.00019138,6796.156437862385,414.12524022349044,421.9136355012806
25544,2022-12-24,15.4958333,0.000568,0.000204,6796.0810692103505,414.0838951630394,421.80424325766126
25544,2022-12-25,15.49603018,0.000565,0.00019605,6796.02350542321,414.04675214264535,421.72625870377396
25544,2022-12-26,15.49621227,0.000547,0.00018695,6795.970267022234,414.1158712861734,421.5506627582963
25544,2022-12-27,15.49641504,0.0005557,0.00018913,6795.910983551714,413.99749581815377,421.5504712852744
25544,2022-12-28,15.49706228,0.000535,0.00036747,6795.721759901272,413.949048759725,421.22047104281955
25544,2022-12-29,15.49741932,0.0005594,0.00032488,6795.617383219203,413.6789148550297,421.281851583376
25544,2022-12-30,15.49768087,0.0005494,0.00029134,6795.54092452232,413.6704543383876,421.13739470625205
25544,2022-12-31,15.49799338,0.0005219,0.00028558,6795.449571550381,413.766026418989,420.85911668177414
25544,2023-01-01,15.49832078,0.0005153,0.00030983,6795.35386922432,413.7152233755087,420.71851507313204
25544,2023-01-02,15.4987678,0.000511,0.00032007,6795.223206205248,413.61384714687756,420.55856526361913
25544,2023-01-03,15.49900198,0.0005112,0.0002864,6795.154758383907,413.5440752714212,420.49144149639415
25544,2023-01-04,15.49921225,0.0005006,0.00024914,6795.09330061867,413.5546769123803,420.35792432496055
25544,2023-01-05,15.49950216,0.0004815,0.00025437,6795.008567934154,413.59977130869356,420.1433645596144
25544,2023-01-06,15.4998592,0.000486,0.00027375,6794.904218634715,413.46489518445924,420.06954208497154
25544,2023-01-07,15.50007894,0.0004881,0.00021448,6794.839998928192,413.3864375247149,420.0195603316697
25544,2023-01-08,15.50040289,0.0004909,0.00024753,6794.745326288578,413.27278580790426,419.94386676925296
25544,2023-01-09,15.50064857,0.0004874,0.00023802,6794.673529832922,413.2248059544818,419.8482537113623
25544,2023-01-10,15.50089739,0.000482,0.00023438,6794.600817690383,413.1888200962567,419.7388152845115
25544,2023-01-11,15.50120441,0.0004709,0.00024168,6794.511100565866,413.1745652886102,419.57363584312316
25544,2023-01-12,15.50152799,0.0004629,0.00025752,6794.416547497624,413.1344120777876,419.4246829174617
25544,2023-01-13,15.50186895,0.0004566,0.000268,6794.316919391884,413.07763428648923,419.28220449727814
25544,2023-01-14,15.50216749,0.0004594,0.00026811,6794.2296893584125,412.97142023912147,419.2139584777042
25544,2023-01-15,15.50255288,0.0004498,0.00028606,6794.117086870753,412.92409300507916,419.0360807364277
25544,2023-01-16,15.50297127,0.0004424,0.0003134,6793.994847790064,412.85218446940235,418.8635111107278
25544,2023-01-17,15.50346151,0.0004467,0.00034649,6793.851623621031,412.6798101007589,418.7494371413022
25544,2023-01-18,15.49826825,0.0005548,0.00034615,6795.369224046823,413.4621532013216,421.00229489232424
25544,2023-01-19,15.49860644,0.0004986,0.00041416,6795.270370674225,413.7452488674071,420.5214924810434
25544,2023-01-20,15.4989742,0.0004993,0.00036135,6795.162878032789,413.6330532077882,420.4187028577908
25544,2023-01-21,15.49945335,0.000488,0.00039353,6795.022833563899,413.56986242112,420.20180470667947
25544,2023-01-22,15.49991415,0.0004833,0.0004025,6794.888159182005,413.4671897346734,420.03512862933803
25544,2023-01-23,15.50043595,0.0004782,0.00041477,6794.735664867395,413.34942227245574,419.84790746233557
25544,2023-01-24,15.50095477,0.0004806,0.00043305,6794.584049930321,413.18157283592427,419.71252702471793
25544,2023-01-25,15.50147061,0.0004742,0.00043374,6794.433314224291,413.07439394668654,419.5182345018966
25544,2023-01-26,15.50183428,0.0004827,0.00042857,6794.327049757772,412.910428090855,419.4696714246911
25544,2023-01-27,15.50220375,0.0004851,0.00033296,6794.219094784525,412.78621910164475,419.37797046740434
25544,2023-01-28,15.50253619,0.0004574,0.00032393,6794.121963225281,412.8773318393023,419.0925946112602
25544,2023-01-29,15.50276269,0.0004553,0.00028153,6794.055786961403,412.8254533615991,419.01212056120767
25544,2023-01-30,15.50296141,0.0004934,0.00022041,6793.997728477624,412.5085699983938,419.212886956856
25544,2023-01-31,15.50320722,0.0004719,0.00021874,6793.925913789169,412.5828601504518,418.99496742788597
25544,2023-02-01,15.50341833,0.0004711,0.00020874,6793.864238403598,412.52664896088754,418.9278278463098
25544,2023-02-02,15.50364318,0.0004824,0.00020111,6793.7985504424405,412.3842220217075,418.938878863175
25544,2023-02-03,15.49593503,0.0008661,0.00087946,6796.051325234171,412.0282651813859,423.80038528695695
25544,2023-02-04,15.49591033,0.0008538,0.00015426,6796.058547028806,412.119072241353,423.72402181625966
25544,2023-02-05,15.49622045,0.0008079,0.00023742,6795.967875426518,412.340412979961,423.3213378730761
25544,2023-02-06,15.49645655,0.0008245,0.00022097,6795.8988475131755,412.1586289134011,423.36506611295044
25544,2023-02-07,15.49687977,0.0007982,0.0003107,6795.775116222557,412.21372852478817,423.062503920326
25544,2023-02-08,15.49732786,0.0008096,0.00035807,6795.6441201534735,412.00536667379765,423.00887363314996
25544,2023-02-09,15.49783246,0.0008203,0.00038013,6795.496611326446,411.7852654561757,422.93395719671753
25544,2023-02-10,15.49822492,0.0008252,0.00038082,6795.381889721452,411.63734058605496,422.8524388568503
25544,2023-02-11,15.49872389,0.0008602,0.00039713,6795.23604072901,411.25377868677515,422.944302771245
25544,2023-02-12,15.49940187,0.0009195,0.00048513,6795.037879631904,410.6528423015825,423.1489169622255
25544,2023-02-13,15.49979671,0.0009188,0.0004455,6794.92248181099,410.5423070347024,423.0286565872775
25544,2023-02-14,15.50029799,0.0009174,0.00042967,6794.7759823865545,410.405454900314,422.8725098727964
25544,2023-02-15,15.50068409,0.0009131,0.00040962,6794.6631497793915,410.3219428573284,422.7303567014551
25544,2023-02-16,15.50115003,0.0009364,0.00041282,6794.526991227609,410.0275961530242,422.7523863021952
25544,2023-02-17,15.50165925,0.0009398,0.00041115,6794.378193049659,409.8558364238306,422.6265496754877
25544,2023-02-18,15.5019416,0.0009567,0.0003324,6794.295691620444,409.6585889322705,422.65879430861696
25544,2023-02-19,15.50226084,0.000966,0.00030668,6794.2024141119355,409.5022145799039,422.6286136439676
25544,2023-02-20,15.49186847,0.000487,0.0010809,6797.240565967746,415.79330981212024,422.4138221233716
25544,2023-02-21,15.49193269,0.0005178,0.00027512,6797.22178117614,415.56517973784776,422.60438261443323
25544,2023-02-22,15.49229129,0.0005222,0.00030399,6797.116890595889,415.43043615562055,422.5293450361587
25544,2023-02-23,15.49263456,0.0005291,0.00030967,6797.0164878347205,415.2831864110076,422.4757892584348
25544,2023-02-24,15.49302695,0.0005376,0.00031346,6796.901722546373,415.11070818033204,422.4187369124138
25544,2023-02-25,15.49340352,0.0005486,0.00031836,6796.791588809062,414.92586894344186,422.38330867468267
25544,2023-02-26,15.49369485,0.0005498,0.00031674,6796.706387892682,414.8325587206182,422.3062170647454
25544,2023-02-27,15.49420902,0.0005506,0.00033688,6796.556022817686,414.6768390715233,422.1612065638501
25544,2023-02-28,15.49516197,0.0005763,0.00059713,6796.2773618841165,414.2236672404633,422.05705652777124
25544,2023-03-01,15.49547192,0.0005926,0.00050068,6796.186732690339,414.02231243254664,422.0771529481326
25544,2023-03-02,15.49590425,0.0006168,0.00047867,6796.060324704274,413.73151469599634,422.1151347125515
25544,2023-03-03,15.49626938,0.0005914,0.00037547,6795.953569751822,413.7974428106709,421.8356966929741
25544,2023-03-04,15.49678287,0.0005908,0.00039614,6795.803445109828,413.6514844344574,421.6814057851989
25544,2023-03-05,15.49724096,0.0005881,0.00041046,6795.669524285028,413.5359910377965,421.5290575322615
25544,2023-03-06,15.49283232,0.000578,-0.0015959,6796.958646857571,414.89300475968776,422.7502889554544
25544,2023-03-07,15.49377008,0.0006819,0.00036289,6796.684386936483,413.91272785303136,423.1820460199351
25544,2023-03-08,15.49393939,0.000681,0.00016201,6796.63487300718,413.86936465866256,423.12638135569796
25544,2023-03-09,15.4911799,0.0005811,0.00077931,6797.441985583909,415.3549920460864,423.2549791217316
25544,2023-03-10,15.49154387,0.0005656,0.00044103,6797.335515685739,415.3539427180667,423.04308865341136
25544,2023-03-11,15.491907,0.0005703,0.00039798,6797.229295662222,415.2158357949065,422.9687555295377
25544,2023-03-12,15.49229443,0.000574,0.00039031,6797.115972163058,415.0774275950371,422.8805167310811
25544,2023-03-13,15.49265283,0.0005807,0.00036637,6797.011144161303,414.9271197898888,422.8211685327169
25544,2023-03-14,15.49281621,0.0005725,0.00034864,6796.963358675114,414.93509715227356,422.7176201979564
25544,2023-03-15,15.49166824,0.0006006,0.00042831,6797.29913545278,415.079677592028,423.2445933135341
25544,2023-03-16,15.49206,0.0006024,0.00039718,6797.184542509357,414.9529185409492,423.1421664777654
25544,2023-03-17,15.49248301,0.0006088,0.00037502,6797.060814112983,414.78576348935167,423.06186473661546
25544,2023-03-18,15.49278596,0.0006122,0.00033449,6796.972206150976,414.674099766371,422.9963125355807
25544,2023-03-19,15.4930664,0.0006135,0.00031904,6796.8901845727705,414.5832924445349,422.9230767010067
25544,2023-03-20,15.4933028,0.0006135,0.00028656,6796.821045498228,414.5141957868145,422.85389520964236
25544,2023-03-21,15.49359891,0.0006128,0.00028135,6796.734445730919,414.4324068625756,422.7624845992641
25544,2023-03-22,15.49396602,0.0006055,0.00029262,6796.627085268466,414.3747275683354,422.60544296859644
25544,2023-03-23,15.49434153,0.0006057,0.00030998,6796.517272631775,414.26362211974174,422.4969231438081
25544,2023-03-24,15.49482451,0.0005998,0.00034593,6796.3760384210145,414.16257207316994,422.3155047688597
25544,2023-03-25,15.49554301,0.0005903,0.00048562,6796.1659464430095,414.0171696848238,422.04072320119576
25544,2023-03-26,15.49604929,0.0005803,0.00045576,6796.017918105073,413.9371889071963,421.8246473029494
25544,2023-03-27,15.4964784,0.0005882,0.00043958,6795.892459376856,413.75811543225063,421.7528033214612
25544,2023-03-28,15.49707242,0.0005772,0.00053474,6795.718795529495,413.65930664071493,421.50428441827444
25544,2023-03-29,15.49790316,0.0005687,0.00067162,6795.475944359621,413.47435719006444,421.2035315291796
25544,2023-03-30,15.49289518,0.0007573,0.0037048,6796.9402617804335,413.6559389201875,423.950584640681
25544,2023-03-31,15.49323868,0.000694,0.00027326,6796.839798274793,413.98579145479107,423.41980509479527
25544,2023-04-01,15.49385665,0.0007132,0.00042772,6796.659069826241,413.6746925776415,423.36944707484145
25544,2023-04-02,15.49436603,0.000693,0.00049259,6796.510108104285,413.6631265993683,423.08308960920203
25544,2023-04-03,15.4946733,0.0007018,0.00041239,6796.420254835667,413.5135271008239,423.05298257051163
25544,2023-04-04,15.49508921,0.0007116,0.00038768,6796.2986373022895,413.32539119198555,422.9978834125941
25544,2023-04-05,15.49539409,0.0006909,0.00034667,6796.20948985149,413.37698871495104,422.76799098802803
25544,2023-04-06,15.49563419,0.0006781,0.0003017,6796.139286244783,413.3938241947808,422.6107482947855
25544,2023-04-07,15.49594966,0.0006609,0.00029421,6796.047047718703,413.41854022486586,422.4015552125402
25544,2023-04-08,15.4962163,0.0006548,0.00027569,6795.96908876638,413.38208820705677,422.28208932570396
